ID,Style,Artwork,Artist,Date,Link
80460,Abstract-Expressionism,"Untitled Landscape, Bellport (No.347)",Arthur Pinajian,1982,https://uploads7.wikiart.org/images/arthur-pinajian/untitled-landscape-bellport-no-347-1982.jpg
80461,Abstract-Expressionism,Summer Storm,Kazuo Nakamura,1982,https://uploads2.wikiart.org/images/kazuo-nakamura/summer-storm-1982.jpg
80462,Abstract-Expressionism,Auto,Alvaro Lapa,1982,https://uploads0.wikiart.org/images/alvaro-lapa/auto-1982.jpg
80463,Abstract-Expressionism,Empress,Albert Irvin,1982,https://uploads4.wikiart.org/images/albert-irvin/empress-1982.jpg
80464,Abstract-Expressionism,Bruno,Milton Resnick,1982,https://uploads4.wikiart.org/images/milton-resnick/bruno-1982.jpg
80465,Abstract-Expressionism,Straw,Milton Resnick,1982,https://uploads4.wikiart.org/images/milton-resnick/straw-1982.jpg
80466,Abstract-Expressionism,Untitled,Milton Resnick,1982,https://uploads7.wikiart.org/images/milton-resnick/untitled-1982.jpg
80467,Abstract-Expressionism,Snow,Toko Shinoda,1982,https://uploads1.wikiart.org/images/toko-shinoda/snow-1982.jpg
80468,Abstract-Expressionism,Comienzo,Jose Guerrero,1982,https://uploads6.wikiart.org/images/jose-guerrero/comienzo-1982.jpg
80469,Abstract-Expressionism,Choir,Jack Tworkov,XX cent.,https://uploads6.wikiart.org/images/jack-tworkov/choir.jpg
80470,Abstract-Expressionism,Untitled #5,Aki Kuroda,1982,https://uploads5.wikiart.org/images/aki-kuroda/untitled-5-1982.jpg
80471,Abstract-Expressionism,Sand Brown L-A-2-82,Conrad Marca-Relli,1982,https://uploads4.wikiart.org/images/conrad-marca-relli/sand-brown-l-a-2-82-1982.jpg
80472,Abstract-Expressionism,The Bird Cage,Conrad Marca-Relli,1982,https://uploads7.wikiart.org/images/conrad-marca-relli/the-bird-cage-1982.jpg
80473,Abstract-Expressionism,The Dressmaker,Conrad Marca-Relli,1982,https://uploads8.wikiart.org/images/conrad-marca-relli/the-dressmaker-1982.jpg
80474,Abstract-Expressionism,The Meeting Place,Conrad Marca-Relli,1982,https://uploads2.wikiart.org/images/conrad-marca-relli/the-meeting-place-1982.jpg
80475,Abstract-Expressionism,The Sunday Caller,Conrad Marca-Relli,1982,https://uploads2.wikiart.org/images/conrad-marca-relli/the-sunday-caller-1982.jpg
80476,Abstract-Expressionism,Villa Nueve,Conrad Marca-Relli,1982,https://uploads5.wikiart.org/images/conrad-marca-relli/villa-nueve-1982.jpg
80477,Abstract-Expressionism,Untitled,Moshe Kupferman,1982,https://uploads8.wikiart.org/images/moshe-kupferman/untitled-1982.jpg
80478,Abstract-Expressionism,Dereau No. 11,John Cage,1982,https://uploads0.wikiart.org/images/john-cage/dereau-no-11-1982(1).jpg
80479,Abstract-Expressionism,Fractura/Paisagem II,Eduardo Nery,1982,https://uploads8.wikiart.org/images/eduardo-nery/fractura-paisagem-ii-1982.jpg
80480,Abstract-Expressionism,Ferro,Mark di Suvero,1982,https://uploads4.wikiart.org/images/mark-di-suvero/ferro-1982.jpg
80481,Abstract-Expressionism,Autunno,Antonio Corpora,1982,https://uploads7.wikiart.org/images/antonio-corpora/autunno-1982.jpg
80482,Abstract-Expressionism,The Beautiful Morning,Antonio Corpora,1982,https://uploads3.wikiart.org/images/antonio-corpora/the-beautiful-morning-1982.jpg
80483,Abstract-Expressionism,Untitled,Hannelore Baron,1982,https://uploads8.wikiart.org/images/hannelore-baron/untitled-1982.jpg
80484,Abstract-Expressionism,The Town,George Stefanescu,1982,https://uploads8.wikiart.org/images/george-stefanescu-ramnic/the-town-1982.jpg
80485,Abstract-Expressionism,An Untitled Print,Lee Bontecou,1982,https://uploads5.wikiart.org/images/lee-bontecou/an-untitled-print-1982.jpg
80486,Abstract-Expressionism,Pirates,Lee Bontecou,1982,https://uploads4.wikiart.org/images/lee-bontecou/pirates-1982.jpg
80487,Abstract-Expressionism,Study for An Untitled Print (White on Black),Lee Bontecou,1982,https://uploads3.wikiart.org/images/lee-bontecou/study-for-an-untitled-print-white-on-black-1982.jpg
80488,Abstract-Expressionism,Study for An Untitled Print,Lee Bontecou,1982,https://uploads6.wikiart.org/images/lee-bontecou/study-for-an-untitled-print-1982.jpg
80489,Abstract-Expressionism,Untitled,Lee Bontecou,1982,https://uploads5.wikiart.org/images/lee-bontecou/untitled-1982.jpg
80490,Abstract-Expressionism,Eastern,James Brooks,1982,https://uploads4.wikiart.org/images/james-brooks/eastern-1982.jpg
80491,Abstract-Expressionism,Untitled,Manoucher Yektai,1982,https://uploads8.wikiart.org/00153/images/manoucher-yektai/big82-manouch-75-jpg.jpg
80492,Abstract-Expressionism,Sem Título,Manuel Cargaleiro,1982,https://uploads3.wikiart.org/00243/images/manuel-cargaleiro/gp1074.jpg
80493,Abstract-Expressionism,Orgy,Alexander Bogen,1982,https://uploads2.wikiart.org/00323/images/alexander-bogen/orgy-1982.jpg
80494,Abstract-Expressionism,Untitled (Abstraction),Betty Parsons,XX cent.,https://uploads4.wikiart.org/images/betty-parsons/untitled-abstraction.jpg
80495,Abstract-Expressionism,Untitled,Betty Parsons,XX cent.,https://uploads1.wikiart.org/images/betty-parsons/untitled.jpg
80496,Abstract-Expressionism,Untitled,Betty Parsons,XX cent.,https://uploads4.wikiart.org/images/betty-parsons/untitled(1).jpg
80497,Abstract-Expressionism,Untitled (Abstraction),Betty Parsons,XX cent.,https://uploads7.wikiart.org/images/betty-parsons/untitled-abstraction(1).jpg
80498,Abstract-Expressionism,Untitled (Abstraction),Betty Parsons,XX cent.,https://uploads7.wikiart.org/images/betty-parsons/untitled-abstraction(2).jpg
80499,Abstract-Expressionism,Untitled,Betty Parsons,XX cent.,https://uploads4.wikiart.org/images/betty-parsons/untitled(2).jpg
80500,Abstract-Expressionism,Untitled (Abstraction),Betty Parsons,XX cent.,https://uploads7.wikiart.org/images/betty-parsons/untitled-abstraction(4).jpg
80501,Abstract-Expressionism,Untitled (Abstraction),Betty Parsons,XX cent.,https://uploads7.wikiart.org/images/betty-parsons/untitled-abstraction(5).jpg
80502,Abstract-Expressionism,Untitled (Abstraction),Betty Parsons,XX cent.,https://uploads7.wikiart.org/images/betty-parsons/untitled-abstraction(6).jpg
80503,Abstract-Expressionism,Totem Materia,Betty Parsons,XX cent.,https://uploads6.wikiart.org/images/betty-parsons/totem-materia.jpg
80504,Abstract-Expressionism,Untitled,Betty Parsons,XX cent.,https://uploads3.wikiart.org/images/betty-parsons/untitled-3.jpg
80505,Abstract-Expressionism,Landscape,Kenzo Okada,XX cent.,https://uploads0.wikiart.org/images/kenzo-okada/landscape.jpg
80506,Abstract-Expressionism,Stream,Kenzo Okada,XX cent.,https://uploads6.wikiart.org/images/kenzo-okada/stream.jpg
80507,Abstract-Expressionism,The Cliff,Kenzo Okada,XX cent.,https://uploads0.wikiart.org/images/kenzo-okada/the-cliff.jpg
80508,Abstract-Expressionism,Untitled,Kenzo Okada,XX cent.,https://uploads8.wikiart.org/images/kenzo-okada/untitled.jpg
80509,Abstract-Expressionism,Young Bamboo (Diptych),Kenzo Okada,XX cent.,https://uploads2.wikiart.org/images/kenzo-okada/young-bamboo-diptych.jpg
80510,Abstract-Expressionism,Green Swing,Alice Baber,XX cent.,https://uploads2.wikiart.org/images/alice-baber/green-swing.jpg
80511,Abstract-Expressionism,Untitled XII,Willem de Kooning,1983,https://uploads0.wikiart.org/images/willem-de-kooning/untitled-xii.jpg
80512,Abstract-Expressionism,Untitled,Paul Jenkins,1983,https://uploads2.wikiart.org/images/paul-jenkins/untitled-2.jpg
80513,Abstract-Expressionism,Untitled V,Willem de Kooning,1983,https://uploads3.wikiart.org/images/willem-de-kooning/untitled-v-1983.jpg
80514,Abstract-Expressionism,"Infinity Field, Jerusalem Series",Theodoros Stamos,1983,https://uploads5.wikiart.org/images/theodoros-stamos/infinity-field-jerusalem-series-1983.jpg
80515,Abstract-Expressionism,"Infinity Field, Jerusalem Series",Theodoros Stamos,1983,https://uploads7.wikiart.org/images/theodoros-stamos/infinity-field-jerusalem-series-1983-1.jpg
80516,Abstract-Expressionism,Sea of Grass,Jimmy Ernst,1983,https://uploads8.wikiart.org/images/jimmy-ernst/sea-of-grass-1983.jpg
80517,Abstract-Expressionism,In Celebration,Sam Gilliam,1983,https://uploads1.wikiart.org/images/sam-gilliam/in-celebration-1983.jpg
80518,Abstract-Expressionism,Deep Sun,Helen Frankenthaler,1983,https://uploads3.wikiart.org/images/helen-frankenthaler/deep-sun-1983.jpg
80519,Abstract-Expressionism,"Swan Engraving Circle II, State III",Frank Stella,1983,https://uploads4.wikiart.org/images/frank-stella/swan-engraving-circle-ii-state-iii-1983.jpg
80520,Abstract-Expressionism,Turning Point,Friedel Dzubas,1983,https://uploads3.wikiart.org/images/friedel-dzubas/turning-point-1983.jpg
80521,Abstract-Expressionism,La Grande Vallee XIV (For a Little While),Joan Mitchell,1983,https://uploads1.wikiart.org/images/joan-mitchell/la-grande-vallee-xiv-for-a-little-while-1983.jpg
80522,Abstract-Expressionism,"La Grande Vallée XVI, Pour Iva",Joan Mitchell,1983,https://uploads0.wikiart.org/images/joan-mitchell/la-grande-vall-e-xvi-pour-iva-1983.jpg
80523,Abstract-Expressionism,Stargazer,Alexander Liberman,1983,https://uploads3.wikiart.org/images/alexander-liberman/stargazer-1983.jpg
80524,Abstract-Expressionism,Untitled,John McCracken,1983,https://uploads7.wikiart.org/images/john-mccracken/untitled-1983.jpg
80525,Abstract-Expressionism,SFP83-52,Sam Francis,1983,https://uploads4.wikiart.org/images/sam-francis/sfp83-52-1983.jpg
80526,Abstract-Expressionism,Bacchus,Elaine de Kooning,1983,https://uploads0.wikiart.org/images/elaine-de-kooning/bacchus-1983.jpg
80527,Abstract-Expressionism,Numero 10,Esteban Vicente,1983,https://uploads0.wikiart.org/images/esteban-vicente/numero-10-1983.jpg
80528,Abstract-Expressionism,"Volcano, The Heat",Ronnie Landfield,1983,https://uploads8.wikiart.org/images/ronnie-landfield/volcano-the-heat-1983.jpg
80529,Abstract-Expressionism,Untitled II,Sam Francis,1983,https://uploads7.wikiart.org/images/sam-francis/untitled-ii-1983.jpg
80530,Abstract-Expressionism,Lion Woods,Wu Guanzhong,1983,https://uploads7.wikiart.org/images/wu-guanzhong/lion-woods-1983.jpg
80531,Abstract-Expressionism,Number Structure #5,Kazuo Nakamura,1983,https://uploads8.wikiart.org/images/kazuo-nakamura/number-structure-5-1983.jpg
80532,Abstract-Expressionism,Polaris,Ralph Hotere,1983,https://uploads4.wikiart.org/images/ralph-hotere/polaris-1983.jpg
80533,Abstract-Expressionism,Perú 400,Aaron Siskind,1983,https://uploads5.wikiart.org/images/aaron-siskind/per-400-1983.jpg
80534,Abstract-Expressionism,American Landscape: Mountain with Archaic Forms,Ralph Rosenborg,1983,https://uploads1.wikiart.org/images/ralph-rosenborg/american-landscape-mountain-with-archaic-forms-1983.jpg
80535,Abstract-Expressionism,Festival,Albert Irvin,1983,https://uploads5.wikiart.org/images/albert-irvin/festival-1983.jpg
80536,Abstract-Expressionism,Renfrew,Albert Irvin,1983,https://uploads4.wikiart.org/images/albert-irvin/renfrew-1983.jpg
80537,Abstract-Expressionism,Night Sail,Louise Nevelson,1983,https://uploads1.wikiart.org/images/louise-nevelson/night-sail-1983.jpg
80538,Abstract-Expressionism,Blessing,Toko Shinoda,1983,https://uploads5.wikiart.org/images/toko-shinoda/blessing-1983.jpg
80539,Abstract-Expressionism,Rippling,Toko Shinoda,1983,https://uploads5.wikiart.org/images/toko-shinoda/rippling-1983.jpg
80540,Abstract-Expressionism,#70,Elmer Bischoff,1983,https://uploads1.wikiart.org/images/elmer-bischoff/70-1983.jpg
80541,Abstract-Expressionism,Untitled (SFM83-338),Sam Francis,1983,https://uploads5.wikiart.org/images/sam-francis/untitled-sfm83-338-1983.jpg
80542,Abstract-Expressionism,SFM83-458,Sam Francis,1983,https://uploads5.wikiart.org/images/sam-francis/sfm83-458-1983.jpg
80543,Abstract-Expressionism,(7R)/15 (Where R=Ryoanji),John Cage,1983,https://uploads0.wikiart.org/images/john-cage/7r-15-where-r-ryoanji-1983(1).jpg
80544,Abstract-Expressionism,R3,John Cage,1983,https://uploads5.wikiart.org/images/john-cage/r3-1983.jpg
80545,Abstract-Expressionism,Constellation (for Louis Kahn),Noguchi Isamu,1983,https://uploads8.wikiart.org/images/isamu-noguchi/constellation-for-louis-kahn-1983.jpg
80546,Abstract-Expressionism,Guardian IV,William Tucker,1983,https://uploads1.wikiart.org/images/william-tucker/guardian-iv-1983.jpg
80547,Abstract-Expressionism,Molecule,Mark di Suvero,1983,https://uploads7.wikiart.org/images/mark-di-suvero/molecule-1983.jpg
80548,Abstract-Expressionism,The Source of Colours,George Stefanescu,1983,https://uploads3.wikiart.org/images/george-stefanescu-ramnic/the-source-of-colours-1983.jpg
80549,Abstract-Expressionism,Untitled,Manoucher Yektai,1983,https://uploads8.wikiart.org/00153/images/manoucher-yektai/big83-manouch-73-jpg.jpg
80550,Abstract-Expressionism,Sol de Miró,Joan Miro,1983,https://uploads7.wikiart.org/00313/images/zhoan-miro/81.jpg
80551,Abstract-Expressionism,City Nights,Samia Halaby,1983,https://uploads4.wikiart.org/00331/images/samia-halaby/158-1983-394-city-nights-no-394.jpg
80552,Abstract-Expressionism,"Il corpo del silenzio, 29-3-83",Irma Blank,1983,https://uploads4.wikiart.org/00333/images/irma-blank/i-blank-radical-writings-il-corpo-del-silenzio-29-3-83-1983-acrilico-su-telaacrylic-on-canvas-cm.jpg
80553,Abstract-Expressionism,Untitled,Joan Miro,XIX-XX cent.,https://uploads8.wikiart.org/images/joan-miro/not_detected_227959.jpg
80554,Abstract-Expressionism,Hero and Leandro (A Painting in Four Parts) Part I,Cy Twombly,1984,https://uploads2.wikiart.org/images/cy-twombly/hero-and-leandro-a-painting-in-four-parts-part-i.jpg
80555,Abstract-Expressionism,Hero and Leandro (A Painting in Four Parts) Part II,Cy Twombly,1984,https://uploads3.wikiart.org/images/cy-twombly/hero-and-leandro-a-painting-in-four-parts-part-ii.jpg
80556,Abstract-Expressionism,Hero and Leandro (A Painting in Four Parts) Part III,Cy Twombly,1984,https://uploads4.wikiart.org/images/cy-twombly/hero-and-leandro-a-painting-in-four-parts-part-iii.jpg
80557,Abstract-Expressionism,Untitled,Sam Francis,1984,https://uploads4.wikiart.org/images/sam-francis/untitled-1984.jpg
80558,Abstract-Expressionism,Untitled (Holy Hole),Sam Francis,1984,https://uploads5.wikiart.org/images/sam-francis/untitled-holy-hole-1984.jpg
80559,Abstract-Expressionism,The Five Continents,Sam Francis,1984,https://uploads6.wikiart.org/images/sam-francis/the-five-continents-1984.jpg
80560,Abstract-Expressionism,La scienza della pigrizia (The Science of Laziness),Frank Stella,1984,https://uploads1.wikiart.org/images/frank-stella/la-scienza-della-pigrizia-the-science-of-laziness-1984.jpg
80561,Abstract-Expressionism,"Infinity Field, Jerusalem Series",Theodoros Stamos,1984,https://uploads5.wikiart.org/images/theodoros-stamos/infinity-field-jerusalem-series-1984.jpg
80562,Abstract-Expressionism,"Infinity Field, Jerusalem Series IV",Theodoros Stamos,1984,https://uploads8.wikiart.org/images/theodoros-stamos/infinity-field-jerusalem-series-iv-1984.jpg
80563,Abstract-Expressionism,Untitled,Helen Frankenthaler,1984,https://uploads3.wikiart.org/images/helen-frankenthaler/untitled-1984.jpg
80564,Abstract-Expressionism,Bajo Sexto,Dan Christensen,1984,https://uploads1.wikiart.org/images/dan-christensen/bajo-sexto-1984.jpg
80565,Abstract-Expressionism,The Salamander,Vasile Dobrian,1984,https://uploads4.wikiart.org/images/vasile-dobrian/the-salamander-1984.jpg
80566,Abstract-Expressionism,The Butcher Came and Slew the Ox,Frank Stella,1984,https://uploads2.wikiart.org/images/frank-stella/the-butcher-came-and-slew-the-ox-1984.jpg
80567,Abstract-Expressionism,"Giufà, la luna, i ladri e le guardie",Frank Stella,1984,https://uploads3.wikiart.org/images/frank-stella/giuf-la-luna-i-ladri-e-le-guardie-1984.jpg
80568,Abstract-Expressionism,"And the Holy One, blessed be He...",Frank Stella,1984,https://uploads0.wikiart.org/images/frank-stella/and-the-holy-one-blessed-be-he-1984.jpg
80569,Abstract-Expressionism,"Front Cover, from Had Gadya series",Frank Stella,1984,https://uploads3.wikiart.org/images/frank-stella/front-cover-from-had-gadya-series-1984.jpg
80570,Abstract-Expressionism,Salta nel mio Sacco,Frank Stella,1984,https://uploads7.wikiart.org/images/frank-stella/salta-nel-mio-sacco-1984.jpg
80571,Abstract-Expressionism,One Small Goat Papa Bought for Two Zuzim,Frank Stella,1984,https://uploads1.wikiart.org/images/frank-stella/one-small-goat-papa-bought-for-two-zuzim-1984.jpg
80572,Abstract-Expressionism,Pegasus Three Double,Frank Stella,1984,https://uploads8.wikiart.org/images/frank-stella/pegasus-three-double-1984.jpg
80573,Abstract-Expressionism,Untitled (L. I48; SFE-015),Sam Francis,1984,https://uploads0.wikiart.org/images/sam-francis/untitled-l-i48-sfe-015-1984.jpg
80574,Abstract-Expressionism,Saratoga Dreaming,Burhan Dogancay,1984,https://uploads8.wikiart.org/images/burhan-dogancay/saratoga-dreaming-1984.jpg
80575,Abstract-Expressionism,Untitled,Elaine de Kooning,1984,https://uploads1.wikiart.org/images/elaine-de-kooning/untitled-1984.jpg
80576,Abstract-Expressionism,Untitled,Elaine de Kooning,1984,https://uploads3.wikiart.org/images/elaine-de-kooning/untitled-1984-1.jpg
80577,Abstract-Expressionism,Harriet,Esteban Vicente,1984,https://uploads7.wikiart.org/images/esteban-vicente/harriet-1984.jpg
80578,Abstract-Expressionism,The Garden,Esteban Vicente,1984,https://uploads1.wikiart.org/images/esteban-vicente/the-garden-1984.jpg
80579,Abstract-Expressionism,Rorschach,Andy Warhol,1984,https://uploads5.wikiart.org/images/andy-warhol/rorschach-1984.jpg
80580,Abstract-Expressionism,Untitled,Sam Francis,1984,https://uploads6.wikiart.org/images/sam-francis/untitled-1984-3.jpg
80581,Abstract-Expressionism,Untitled (SF 84-045),Sam Francis,1984,https://uploads5.wikiart.org/images/sam-francis/untitled-sf-84-045-1984.jpg
80582,Abstract-Expressionism,Untitled,Sam Francis,1984,https://uploads6.wikiart.org/images/sam-francis/untitled-1984-4.jpg
80583,Abstract-Expressionism,"Untitled Landscape, Bellport (No.243)",Arthur Pinajian,1984,https://uploads7.wikiart.org/images/arthur-pinajian/untitled-landscape-bellport-no-243-1984.jpg
80584,Abstract-Expressionism,"Untitled Landscape, Bellport (No.942)",Arthur Pinajian,1984,https://uploads7.wikiart.org/images/arthur-pinajian/untitled-landscape-bellport-no-942-1984.jpg
80585,Abstract-Expressionism,"Untitled Landscape, Bellport (No.1137)",Arthur Pinajian,1984,https://uploads8.wikiart.org/images/arthur-pinajian/untitled-landscape-bellport-no-1137-1984.jpg
80586,Abstract-Expressionism,"Untitled Landscape, Bellport (No.1168)",Arthur Pinajian,1984,https://uploads8.wikiart.org/images/arthur-pinajian/untitled-landscape-bellport-no-1168-1984.jpg
80587,Abstract-Expressionism,Walk - 4,Alvaro Lapa,1984,https://uploads2.wikiart.org/images/alvaro-lapa/walk-4-1984.jpg
80588,Abstract-Expressionism,Clean Sheets,Howard Hodgkin,1984,https://uploads2.wikiart.org/images/howard-hodgkin/clean-sheets-1984.jpg
80589,Abstract-Expressionism,Circus,Basil Beattie,1984,https://uploads4.wikiart.org/images/basil-beattie/circus-1984.jpg
80590,Abstract-Expressionism,77R-‘84,Atsuko Tanaka,1984,https://uploads4.wikiart.org/images/atsuko-tanaka/77r-84-1984.jpg
80591,Abstract-Expressionism,Untitled,Atsuko Tanaka,1984,https://uploads6.wikiart.org/images/atsuko-tanaka/untitled-1984.jpg
80592,Abstract-Expressionism,Nexus,Toko Shinoda,1984,https://uploads2.wikiart.org/images/toko-shinoda/nexus-1984.jpg
80593,Abstract-Expressionism,One's Native,Toko Shinoda,1984,https://uploads0.wikiart.org/images/toko-shinoda/one-s-native-1984.jpg
80594,Abstract-Expressionism,Reminiscence,Toko Shinoda,1984,https://uploads0.wikiart.org/images/toko-shinoda/reminiscence-1984.jpg
80595,Abstract-Expressionism,Cominezo com magenta,Jose Guerrero,1984,https://uploads0.wikiart.org/images/jose-guerrero/cominezo-com-magenta-1984.jpg
80596,Abstract-Expressionism,Negro con rojo,Jose Guerrero,1982-1984,https://uploads7.wikiart.org/images/jose-guerrero/negro-con-rojo.jpg
80597,Abstract-Expressionism,Untitled,Jose Guerrero,1984,https://uploads6.wikiart.org/images/jose-guerrero/untitled-1984.jpg
80598,Abstract-Expressionism,Venus,William Turnbull,1984,https://uploads6.wikiart.org/images/william-turnbull/venus-1984.jpg
80599,Abstract-Expressionism,I Saw That (#281),Stephen Mueller,1984,https://uploads5.wikiart.org/images/stephen-mueller/i-saw-that-281-1984.jpg
80600,Abstract-Expressionism,Take That Back (Black #282),Stephen Mueller,1984,https://uploads6.wikiart.org/images/stephen-mueller/take-that-back-black-282-1984.jpg
80601,Abstract-Expressionism,Untitled (Skipper Marlboro),Richard Hambleton,1984,https://uploads0.wikiart.org/images/richard-hambleton/untitled-skipper-marlboro-1984.jpg
80602,Abstract-Expressionism,Untitled,Hannelore Baron,1984,https://uploads8.wikiart.org/images/hannelore-baron/untitled-1984.jpg
80603,Abstract-Expressionism,Yellow Music,Robert Motherwell,1984,https://uploads5.wikiart.org/images/robert-motherwell/yellow-music-1984.jpg
80604,Abstract-Expressionism,Magician’s Hand,Gary Wragg,1984,https://uploads6.wikiart.org/00107/images/gary-wragg/magician-s-hand-1984.png!PinterestSmall.png
80605,Abstract-Expressionism,Requiem,Victor Zaretsky,1984,https://uploads2.wikiart.org/00158/images/victor-zaretsky/1984-1.jpg
80606,Abstract-Expressionism,Composition with Black,Alexander Bogen,1984,https://uploads2.wikiart.org/00323/images/alexander-bogen/composition-with-black-1984.jpg
80607,Abstract-Expressionism,Arachne,Melissa Meyer,1984,https://uploads4.wikiart.org/00334/images/melissa-meyer/arachne-1984.jpg
80608,Abstract-Expressionism,Untitled,Lee Krasner,1942,https://uploads4.wikiart.org/00238/images/lee-krasner/large.jpg
80609,Abstract-Expressionism,Hero and Leander (To Christopher Marlowe) [Rome],Cy Twombly,1985,https://uploads7.wikiart.org/images/cy-twombly/hero-and-leander-to-christopher-marlowe-rome.jpg
80610,Abstract-Expressionism,Untitled,Cy Twombly,1985,https://uploads1.wikiart.org/images/cy-twombly/untitled-12.jpg
80611,Abstract-Expressionism,Untitled,Cy Twombly,1985,https://uploads1.wikiart.org/images/cy-twombly/untitled-14.jpg
80612,Abstract-Expressionism,Ocean Park #131,Richard Diebenkorn,1985,https://uploads1.wikiart.org/00273/images/richard-diebenkorn/rd1561pub.jpg
80613,Abstract-Expressionism,Square One,Helen Frankenthaler,1985,https://uploads5.wikiart.org/images/helen-frankenthaler/square-one-1985.jpg
80614,Abstract-Expressionism,Green Buddha (L. L261; SF-337; G. 1157),Sam Francis,1982-1985,https://uploads2.wikiart.org/images/sam-francis/green-buddha-l-l261-sf-337-g-1157-1985.jpg
80615,Abstract-Expressionism,Untitled,Sam Francis,1985,https://uploads4.wikiart.org/images/sam-francis/untitled-1985.jpg
80616,Abstract-Expressionism,Untitled (034),Rafa Nasiri,1985,https://uploads8.wikiart.org/images/rafa-nasiri/untitled-034-1985.jpg
80617,Abstract-Expressionism,"Infinity Field, Jerusalem Series, 3rd Letter",Theodoros Stamos,1985,https://uploads7.wikiart.org/images/theodoros-stamos/infinity-field-jerusalem-series-3rd-letter-1985.jpg
80618,Abstract-Expressionism,Intensive Crescent,Richard Pousette-Dart,1985,https://uploads6.wikiart.org/images/richard-pousette-dart/intensive-crescent-1985.jpg
80619,Abstract-Expressionism,"The Rule of the Circle, The Rule of the Game",Geta Bratescu,1985,https://uploads8.wikiart.org/images/geta-bratescu/the-rule-of-the-circle-the-rule-of-the-game-1985(6).jpg
80620,Abstract-Expressionism,"The Rule of the Circle, The Rule of the Game",Geta Bratescu,1985,https://uploads8.wikiart.org/images/geta-bratescu/the-rule-of-the-circle-the-rule-of-the-game-1985(7).jpg
80621,Abstract-Expressionism,"The Rule of the Circle, The Rule of the Game",Geta Bratescu,1985,https://uploads8.wikiart.org/images/geta-bratescu/the-rule-of-the-circle-the-rule-of-the-game-1985(8).jpg
80622,Abstract-Expressionism,"The Rule of the Circle, The Rule of the Game",Geta Bratescu,1985,https://uploads8.wikiart.org/images/geta-bratescu/the-rule-of-the-circle-the-rule-of-the-game-1985(9).jpg
80623,Abstract-Expressionism,"The Rule of the Circle, The Rule of the Game",Geta Bratescu,1985,https://uploads0.wikiart.org/images/geta-bratescu/the-rule-of-the-circle-the-rule-of-the-game-1985(10).jpg
80624,Abstract-Expressionism,"The Rule of the Circle,The Rule of the Game",Geta Bratescu,1985,https://uploads0.wikiart.org/images/geta-bratescu/the-rule-of-the-circle-the-rule-of-the-game-1985(11).jpg
80625,Abstract-Expressionism,Torchlight Cave Drawing I,Elaine de Kooning,1985,https://uploads0.wikiart.org/images/elaine-de-kooning/torchlight-cave-drawing-i-1985.jpg
80626,Abstract-Expressionism,Torchlight Cave Drawing V,Elaine de Kooning,1985,https://uploads0.wikiart.org/images/elaine-de-kooning/torchlight-cave-drawing-v-1985.jpg
80627,Abstract-Expressionism,Untitled,Esteban Vicente,1985,https://uploads8.wikiart.org/images/esteban-vicente/untitled-1985.jpg
80628,Abstract-Expressionism,Untitled,Esteban Vicente,1985,https://uploads1.wikiart.org/images/esteban-vicente/untitled-1985-1.jpg
80629,Abstract-Expressionism,Age,Manabu Mabe,1985,https://uploads8.wikiart.org/images/manabu-mabe/age-1985.jpg
80630,Abstract-Expressionism,Existência,Manabu Mabe,1985,https://uploads6.wikiart.org/images/manabu-mabe/exist-ncia-1985.jpg
80631,Abstract-Expressionism,Untitled (SFP85-3),Sam Francis,1985,https://uploads3.wikiart.org/images/sam-francis/untitled-sfp85-3-1985.jpg
80632,Abstract-Expressionism,"Untitled Landscape, Bellport (No.0001)",Arthur Pinajian,1985,https://uploads8.wikiart.org/images/arthur-pinajian/untitled-landscape-bellport-no-0001-1985.jpg
80633,Abstract-Expressionism,Dawn/Water poem III (after Manhire),Ralph Hotere,1985,https://uploads3.wikiart.org/images/ralph-hotere/dawn-water-poem-iii-after-manhire-1985.jpg
80634,Abstract-Expressionism,Autumn Lotus,Huang Yongyu,1985,https://uploads0.wikiart.org/images/huang-yongyu/autumn-lotus-1985.jpg
80635,Abstract-Expressionism,Embullient Chord,Peter Busa,XX cent.,https://uploads6.wikiart.org/images/peter-busa/embullient-chord.jpg
80636,Abstract-Expressionism,Untitled,Peter Busa,XX cent.,https://uploads7.wikiart.org/images/peter-busa/untitled.jpg
80637,Abstract-Expressionism,Jarrow Wine,Basil Beattie,1985,https://uploads0.wikiart.org/images/basil-beattie/jarrow-wine-1985.jpg
80638,Abstract-Expressionism,Maiden,Toko Shinoda,1985,https://uploads3.wikiart.org/images/toko-shinoda/maiden-1985.jpg
80639,Abstract-Expressionism,Frigiliana,Jose Guerrero,1985,https://uploads8.wikiart.org/images/jose-guerrero/frigiliana-1985.jpg
80640,Abstract-Expressionism,Green Olive,Jose Guerrero,1985,https://uploads0.wikiart.org/images/jose-guerrero/green-olive-1985.jpg
80641,Abstract-Expressionism,Rojo-Morado,Jose Guerrero,1985,https://uploads0.wikiart.org/images/jose-guerrero/rojo-morado-1985.jpg
80642,Abstract-Expressionism,Untitled,Jose Guerrero,1985,https://uploads6.wikiart.org/images/jose-guerrero/untitled-1985.jpg
80643,Abstract-Expressionism,Untitled,Jose Guerrero,1985,https://uploads8.wikiart.org/images/jose-guerrero/untitled-1985-1.jpg
80644,Abstract-Expressionism,Untitled,Jose Guerrero,1985,https://uploads8.wikiart.org/images/jose-guerrero/untitled-1985-2.jpg
